watermark_overrides,exp_name,run_name,frac_passed,laserized,win_rate

microsoft/Phi-3-mini-4k-instruct@___@128@___@28@@@gate_up_proj@@@weight@___@0.001,10-09-watermark-phi-lowrank,grid_10-09-watermark-phi-lowrank_lay_28_mlp_gate_up_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_128_var_1e-3,0.877,False
microsoft/Phi-3-mini-4k-instruct@___@64@___@28@@@gate_up_proj@@@weight@___@0.001,10-09-watermark-phi-lowrank,grid_10-09-watermark-phi-lowrank_lay_28_mlp_gate_up_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_64_var_1e-3,0.867,False
microsoft/Phi-3-mini-4k-instruct@___@64@___@31@@@down_proj@@@weight@___@3e-05,10-09-watermark-phi-lowrank,grid_10-09-watermark-phi-lowrank_lay_31_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_64_var_3e-5,0.841,False
microsoft/Phi-3-mini-4k-instruct@___@128@___@31@@@down_proj@@@weight@___@3e-05,10-09-watermark-phi-lowrank,grid_10-09-watermark-phi-lowrank_lay_31_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_128_var_3e-5,0.829,False
microsoft/Phi-3-mini-4k-instruct@___@64@___@28@@@down_proj@@@weight@___@0.001,10-09-watermark-phi-lowrank,grid_10-09-watermark-phi-lowrank_lay_28_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_64_var_1e-3,0.805,False
microsoft/Phi-3-mini-4k-instruct@___@128@___@28@@@down_proj@@@weight@___@0.001,10-09-watermark-phi-lowrank,grid_10-09-watermark-phi-lowrank_lay_28_mlp_down_proj_mod_microsoft_Phi-3-mini-4k-instruct_ran_128_var_1e-3,0.794,False

meta-llama/Meta-Llama-3.1-8B@___@1024@___@28@@@up_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_3e-4,0.961,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@31@@@gate_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_gate_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_3e-4,0.959,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@28@@@up_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_28_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_3e-4,0.953,False
meta-llama/Meta-Llama-3.1-8B@___@512@___@30@@@down_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_30_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_512_var_1e-4,0.948,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@29@@@up_proj@@@weight@___@0.0003,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_29_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_3e-4,0.948,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@30@@@down_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_30_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_1e-4,0.936,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@31@@@up_proj@@@weight@___@3e-05,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_3e-5,0.935,False
meta-llama/Meta-Llama-3.1-8B@___@1024@___@30@@@down_proj@@@weight@___@0.0001,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_30_mlp_down_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_1024_var_1e-4,0.932,False
meta-llama/Meta-Llama-3.1-8B@___@256@___@31@@@up_proj@@@weight@___@3e-05,10-10-watermark-llama-lowrank,grid_10-10-watermark-llama-lowrank_lay_31_mlp_up_proj_mod_meta-llama_Meta-Llama-3.1-8B_ran_256_var_3e-5,0.925,False
